Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 42, 14040, 170, 24450, 14, 5, 0, 0
Bought staple, 50, 15480, 33, 30330, 15, 6, 0, 0
Bought staple, 60, 16200, 98, 38230, 16, 7, 0, 0
Bought staple, 68, 16920, 64, 44890, 18, 8, 0, 0
Bought staple, 76, 18360, 52, 52020, 19, 9, 0, 0
Bought staple, 84, 19080, 225, 59500, 21, 10, 0, 0
Bought staple, 91, 19080, 15, 66150, 21, 11, 0, 0
Bought staple, 101, 19080, 90, 75650, 21, 12, 0, 0
Bought special, 126, 19080, 15, 99400, 23, 12, 0, 1
Bought special, 152, 19080, 10, 124100, 24, 12, 0, 2
Bought staple, 162, 19080, 85, 133600, 24, 13, 0, 2
Bought common, 189, 19080, 200, 159250, 26, 13, 1, 2
Dupe staple, 197, 19080, 335, 166850, 26, 13, 1, 2
Dupe staple, 203, 19080, 280, 172550, 26, 13, 1, 2
Bought staple, 210, 19080, 220, 179200, 27, 14, 1, 2
Bought special, 236, 19080, 90, 203900, 28, 14, 1, 3
Dupe staple, 245, 19080, 320, 212450, 28, 14, 1, 3
Bought staple, 251, 19080, 15, 218150, 28, 15, 1, 3
Bought common, 277, 19080, 35, 242850, 30, 15, 2, 3
Bought staple, 286, 19080, 15, 251400, 30, 16, 2, 3
Bought staple, 295, 19080, 145, 259950, 31, 17, 2, 3
Dupe staple, 303, 19080, 280, 267550, 31, 17, 2, 3
Bought staple, 310, 19080, 70, 274200, 31, 18, 2, 3
Bought common, 337, 19080, 185, 299850, 33, 18, 3, 3
Bought special, 362, 19080, 85, 323600, 34, 18, 3, 4
Bought special, 389, 19080, 50, 349250, 35, 18, 3, 5
Bought common, 415, 19080, 45, 373950, 36, 18, 4, 5
Dupe common, 441, 19080, 790, 398650, 37, 18, 4, 5
Dupe staple, 442, 19080, 285, 399600, 38, 18, 4, 5
Bought common, 467, 19080, 60, 423350, 39, 18, 5, 5
Bought common, 493, 19080, 55, 448050, 40, 18, 6, 5
Bought special, 520, 19080, 145, 473700, 41, 18, 6, 6
Dupe staple, 528, 19080, 305, 481300, 42, 18, 6, 6
Bought common, 551, 19080, 15, 503150, 43, 18, 7, 6
Bought common, 579, 19080, 75, 529750, 44, 18, 8, 6
Dupe staple, 588, 19080, 305, 538300, 44, 18, 8, 6
Dupe staple, 593, 19080, 305, 543050, 45, 18, 8, 6
Bought special, 618, 19080, 80, 566800, 46, 18, 8, 7
Bought common, 644, 19080, 75, 591500, 47, 18, 9, 7
Dupe staple, 653, 19080, 455, 600050, 48, 18, 9, 7
Dupe staple, 659, 19080, 275, 605750, 48, 18, 9, 7
Dupe staple, 666, 19080, 315, 612400, 48, 18, 9, 7
Bought special, 690, 19080, 120, 635200, 49, 18, 9, 8
Dupe common, 716, 19080, 890, 659900, 51, 18, 9, 8
Bought special, 736, 19080, 40, 678900, 51, 18, 9, 9
Dupe special, 761, 19080, 840, 702650, 53, 18, 9, 9
Bought staple, 763, 19080, 30, 704550, 53, 19, 9, 9
Bought special, 790, 19080, 120, 730200, 54, 19, 9, 10
Dupe common, 817, 19080, 835, 755850, 55, 19, 9, 10
Bought special, 836, 19080, 40, 773900, 56, 19, 9, 11
Bought special, 862, 19080, 35, 798600, 57, 19, 9, 12
Bought special, 888, 19080, 55, 823300, 59, 19, 9, 13
Bought special, 914, 19080, 50, 848000, 60, 19, 9, 14
Bought common, 940, 19080, 45, 872700, 61, 19, 10, 14
Dupe special, 967, 19080, 760, 898350, 62, 19, 10, 14
Bought common, 987, 19080, 60, 917350, 63, 19, 11, 14
Bought special, 1011, 19080, 15, 940150, 65, 19, 11, 15
Bought special, 1039, 19080, 75, 966750, 66, 19, 11, 16
Bought common, 1065, 19080, 70, 991450, 67, 19, 12, 16
Dupe special, 1091, 19080, 815, 1016150, 68, 19, 12, 16
Bought special, 1110, 19080, 20, 1034200, 69, 19, 12, 17
Dupe special, 1137, 19080, 885, 1059850, 71, 19, 12, 17
Bought special, 1157, 19080, 35, 1078850, 71, 19, 12, 18
Bought common, 1182, 19080, 85, 1102600, 73, 19, 13, 18
Dupe common, 1209, 19080, 800, 1128250, 74, 19, 13, 18
Bought special, 1228, 19080, 5, 1146300, 75, 19, 13, 19
Bought common, 1255, 19080, 95, 1171950, 76, 19, 14, 19
Bought common, 1281, 19080, 90, 1196650, 77, 19, 15, 19
Bought common, 1306, 19080, 15, 1220400, 79, 19, 16, 19
Dupe special, 1332, 19080, 760, 1245100, 80, 19, 16, 19
Dupe special, 1352, 19080, 810, 1264100, 81, 19, 16, 19
Bought special, 1371, 19080, 15, 1282150, 82, 19, 16, 20
Dupe common, 1399, 19080, 825, 1308750, 83, 19, 16, 20
Bought common, 1418, 19080, 30, 1326800, 84, 19, 17, 20
Dupe special, 1444, 19080, 775, 1351500, 85, 19, 17, 20
Bought special, 1464, 19080, 75, 1370500, 86, 19, 17, 21
Dupe common, 1490, 19080, 820, 1395200, 87, 19, 17, 21
Bought common, 1510, 19080, 120, 1414200, 88, 19, 18, 21
Dupe common, 1537, 19080, 985, 1439850, 90, 19, 18, 21
Dupe special, 1556, 19080, 790, 1457900, 90, 19, 18, 21
Bought special, 1576, 19080, 90, 1476900, 91, 19, 18, 22
Dupe common, 1600, 19080, 795, 1499700, 93, 19, 18, 22
Dupe special, 1621, 19080, 940, 1519650, 94, 19, 18, 22
Bought common, 1641, 19080, 90, 1538650, 94, 19, 19, 22
Bought common, 1666, 19080, 15, 1562400, 96, 19, 20, 22
Bought common, 1692, 19080, 10, 1587100, 97, 19, 21, 22
Dupe special, 1720, 19080, 945, 1613700, 98, 19, 21, 22
Bought special, 1739, 19080, 25, 1631750, 99, 19, 21, 23
Bought common, 1765, 19080, 20, 1656450, 100, 19, 22, 23
Dupe common, 1790, 19080, 820, 1680200, 102, 19, 22, 23
Bought special, 1810, 19080, 120, 1699200, 103, 19, 22, 24
Bought common, 1837, 19080, 85, 1724850, 104, 19, 23, 24
Dupe special, 1863, 19080, 830, 1749550, 105, 19, 23, 24
Dupe common, 1882, 19080, 785, 1767600, 106, 19, 23, 24
Dupe special, 1902, 19080, 835, 1786600, 107, 19, 23, 24
Dupe special, 1921, 19080, 790, 1804650, 108, 19, 23, 24
Dupe special, 1941, 19080, 840, 1823650, 109, 19, 23, 24
Dupe common, 1960, 19080, 795, 1841700, 110, 19, 23, 24
Bought special, 1980, 19080, 95, 1860700, 111, 19, 23, 25
Dupe common, 2007, 19080, 810, 1886350, 112, 19, 23, 25
Bought common, 2026, 19080, 15, 1904400, 113, 19, 24, 25
Bought special, 2052, 19080, 10, 1929100, 114, 19, 24, 26
Dupe special, 2080, 19080, 945, 1955700, 115, 19, 24, 26
Bought special, 2099, 19080, 25, 1973750, 116, 19, 24, 27
Bought common, 2125, 19080, 20, 1998450, 117, 19, 25, 27
Dupe common, 2150, 19080, 820, 2022200, 119, 19, 25, 27
Dupe common, 2170, 19080, 870, 2041200, 120, 19, 25, 27
Dupe special, 2190, 19080, 920, 2060200, 121, 19, 25, 27
Bought special, 2210, 19080, 220, 2079200, 122, 19, 25, 28
Dupe special, 2236, 19080, 840, 2103900, 123, 19, 25, 28
Bought special, 2255, 19080, 45, 2121950, 124, 19, 25, 29
Dupe special, 2281, 19080, 790, 2146650, 125, 19, 25, 29
Dupe special, 2301, 19080, 840, 2165650, 126, 19, 25, 29
Dupe special, 2320, 19080, 795, 2183700, 127, 19, 25, 29
Dupe common, 2340, 19080, 845, 2202700, 128, 19, 25, 29
Dupe special, 2360, 19080, 895, 2221700, 129, 19, 25, 29
Bought common, 2380, 19080, 195, 2240700, 130, 19, 26, 29
Dupe common, 2406, 19080, 815, 2265400, 131, 19, 26, 29
Dupe special, 2425, 19080, 770, 2283450, 132, 19, 26, 29
Dupe special, 2445, 19080, 820, 2302450, 133, 19, 26, 29
Dupe special, 2464, 19080, 775, 2320500, 134, 19, 26, 29
Bought special, 2484, 19080, 75, 2339500, 135, 19, 26, 30
Dupe common, 2510, 19080, 820, 2364200, 136, 19, 26, 30
Dupe special, 2530, 19080, 870, 2383200, 137, 19, 26, 30
Dupe special, 2550, 19080, 920, 2402200, 138, 19, 26, 30
Dupe special, 2570, 19080, 970, 2421200, 139, 19, 26, 30
Dupe special, 2589, 19080, 800, 2439250, 140, 19, 26, 30
Bought common, 2610, 19080, 320, 2459200, 141, 19, 27, 30
Dupe common, 2635, 19080, 845, 2482950, 142, 19, 27, 30
Dupe special, 2654, 19080, 800, 2501000, 143, 19, 27, 30
Dupe special, 2674, 19080, 850, 2520000, 144, 19, 27, 30
Dupe special, 2695, 19080, 995, 2539950, 145, 19, 27, 30
Bought common, 2714, 19080, 50, 2558000, 145, 19, 28, 30
Dupe common, 2740, 19080, 945, 2582700, 147, 19, 28, 30
Dupe special, 2759, 19080, 775, 2600750, 148, 19, 28, 30
Dupe common, 2779, 19080, 825, 2619750, 149, 19, 28, 30
Bought common, 2800, 19080, 345, 2639700, 150, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought staple, 32, 13320, 57, 17570, 12, 4, 0, 0
Bought staple, 42, 14040, 170, 24450, 14, 5, 0, 0
Bought staple, 50, 15480, 33, 30330, 15, 6, 0, 0
Bought staple, 60, 16200, 98, 38230, 16, 7, 0, 0
Dupe staple, 68, 16920, 314, 44890, 18, 7, 0, 0
Bought common, 90, 19080, 170, 65200, 21, 7, 1, 0
Bought staple, 99, 19080, 25, 73750, 21, 8, 1, 0
Bought staple, 107, 19080, 60, 81350, 22, 9, 1, 0
Bought staple, 116, 19080, 40, 89900, 22, 10, 1, 0
Dupe staple, 125, 19080, 270, 98450, 22, 10, 1, 0
Bought staple, 130, 19080, 20, 103200, 23, 11, 1, 0
Bought staple, 140, 19080, 95, 112700, 23, 12, 1, 0
Bought staple, 148, 19080, 5, 120300, 24, 13, 1, 0
Dupe staple, 158, 19080, 330, 129800, 24, 13, 1, 0
Bought common, 181, 19080, 40, 151650, 25, 13, 2, 0
Dupe staple, 190, 19080, 420, 160200, 26, 13, 2, 0
