Action, games, score, coin, xp, level, staples, commons, specials
Dupe special, 1740, 31800, 796, 2746710, 155, 19, 28, 30
Bought common, 1753, 31800, 138, 2767380, 156, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Bought staple, 32, 25800, 95, 33450, 15, 6, 0, 0
Bought special, 47, 30600, 109, 54840, 20, 6, 0, 1
Bought staple, 51, 31800, 20, 61200, 21, 7, 0, 1
Bought staple, 58, 31800, 133, 72330, 21, 8, 0, 1
Bought special, 74, 31800, 77, 97770, 22, 8, 0, 2
Bought staple, 79, 31800, 22, 105720, 23, 9, 0, 2
Bought staple, 85, 31800, 101, 115260, 23, 10, 0, 2
Bought special, 100, 31800, 36, 139110, 25, 10, 0, 3
Bought common, 117, 31800, 14, 166140, 26, 10, 1, 3
Bought common, 134, 31800, 117, 193170, 27, 10, 2, 3
Bought common, 150, 31800, 61, 218610, 28, 10, 3, 3
Bought staple, 155, 31800, 6, 226560, 29, 11, 3, 3
Bought common, 172, 31800, 109, 253590, 30, 11, 4, 3
Bought special, 189, 31800, 237, 280620, 32, 11, 4, 4
Bought staple, 194, 31800, 157, 288570, 32, 12, 4, 4
Bought common, 210, 31800, 101, 314010, 33, 12, 5, 4
Bought common, 226, 31800, 70, 339450, 35, 12, 6, 4
Bought common, 242, 31800, 14, 364890, 36, 12, 7, 4
Bought special, 260, 31800, 276, 393510, 37, 12, 7, 5
Bought special, 276, 31800, 95, 418950, 38, 12, 7, 6
Dupe staple, 280, 31800, 256, 425310, 39, 12, 7, 6
Bought staple, 285, 31800, 51, 433260, 39, 13, 7, 6
Dupe staple, 290, 31800, 371, 441210, 40, 13, 7, 6
Bought staple, 294, 31800, 7, 447570, 40, 14, 7, 6
Bought common, 311, 31800, 110, 474600, 41, 14, 8, 6
Bought common, 327, 31800, 79, 500040, 43, 14, 9, 6
Dupe staple, 333, 31800, 408, 509580, 43, 14, 9, 6
Dupe staple, 337, 31800, 294, 515940, 43, 14, 9, 6
Bought staple, 340, 31800, 46, 520710, 44, 15, 9, 6
Dupe staple, 347, 31800, 409, 531840, 44, 15, 9, 6
Bought special, 361, 31800, 35, 554100, 45, 15, 9, 7
Bought special, 377, 31800, 4, 579540, 47, 15, 9, 8
Dupe staple, 383, 31800, 333, 589080, 47, 15, 9, 8
Bought special, 399, 31800, 152, 614520, 48, 15, 9, 9
Bought special, 415, 31800, 246, 639960, 50, 15, 9, 10
Dupe common, 430, 31800, 781, 663810, 51, 15, 9, 10
Bought common, 443, 31800, 123, 684480, 52, 15, 10, 10
Dupe staple, 449, 31800, 327, 694020, 52, 15, 10, 10
Bought common, 464, 31800, 112, 717870, 53, 15, 11, 10
Dupe staple, 469, 31800, 307, 725820, 54, 15, 11, 10
Bought special, 484, 31800, 92, 749670, 55, 15, 11, 11
Bought special, 500, 31800, 36, 775110, 56, 15, 11, 12
Dupe staple, 506, 31800, 390, 784650, 57, 15, 11, 12
Bought common, 520, 31800, 16, 806910, 58, 15, 12, 12
Bought common, 538, 31800, 153, 835530, 59, 15, 13, 12
Bought staple, 542, 31800, 64, 841890, 60, 16, 13, 12
Bought common, 559, 31800, 42, 868920, 61, 16, 14, 12
Dupe staple, 565, 31800, 371, 878460, 61, 16, 14, 12
Bought staple, 569, 31800, 157, 884820, 62, 17, 14, 12
Dupe common, 585, 31800, 851, 910260, 63, 17, 14, 12
Bought special, 597, 31800, 34, 929340, 64, 17, 14, 13
Bought common, 614, 31800, 137, 956370, 65, 17, 15, 13
Bought special, 630, 31800, 231, 981810, 67, 17, 15, 14
Bought special, 646, 31800, 50, 1007250, 68, 17, 15, 15
Dupe common, 663, 31800, 903, 1034280, 69, 17, 15, 15
Bought common, 675, 31800, 86, 1053360, 70, 17, 16, 15
Bought common, 691, 31800, 30, 1078800, 71, 17, 17, 15
Dupe staple, 697, 31800, 384, 1088340, 72, 17, 17, 15
Bought special, 711, 31800, 10, 1110600, 73, 17, 17, 16
Dupe staple, 717, 31800, 364, 1120140, 74, 17, 17, 16
Bought special, 732, 31800, 149, 1143990, 75, 17, 17, 17
Bought common, 749, 31800, 127, 1171020, 76, 17, 18, 17
Bought common, 765, 31800, 71, 1196460, 77, 17, 19, 17
Dupe common, 780, 31800, 756, 1220310, 79, 17, 19, 17
Dupe special, 793, 31800, 848, 1240980, 80, 17, 19, 17
Bought common, 805, 31800, 31, 1260060, 81, 17, 20, 17
Dupe staple, 811, 31800, 360, 1269600, 81, 17, 20, 17
Bought special, 826, 31800, 20, 1293450, 82, 17, 20, 18
Bought common, 843, 31800, 273, 1320480, 84, 17, 21, 18
Dupe common, 859, 31800, 842, 1345920, 85, 17, 21, 18
Dupe common, 871, 31800, 900, 1365000, 86, 17, 21, 18
Bought special, 883, 31800, 83, 1384080, 87, 17, 21, 19
Dupe staple, 889, 31800, 287, 1393620, 87, 17, 21, 19
Bought common, 904, 31800, 72, 1417470, 88, 17, 22, 19
Dupe common, 920, 31800, 916, 1442910, 90, 17, 22, 19
Dupe common, 932, 31800, 849, 1461990, 91, 17, 22, 19
Dupe common, 944, 31800, 782, 1481070, 92, 17, 22, 19
Bought special, 957, 31800, 124, 1501740, 93, 17, 22, 20
Bought special, 973, 31800, 68, 1527180, 94, 17, 22, 21
Dupe special, 990, 31800, 921, 1554210, 95, 17, 22, 21
Dupe staple, 991, 31800, 330, 1555800, 95, 17, 22, 21
Bought special, 1006, 31800, 140, 1579650, 97, 17, 22, 22
Dupe staple, 1011, 31800, 310, 1587600, 97, 17, 22, 22
Dupe staple, 1016, 31800, 355, 1595550, 97, 17, 22, 22
Bought special, 1031, 31800, 290, 1619400, 99, 17, 22, 23
Dupe common, 1047, 31800, 859, 1644840, 100, 17, 22, 23
Bought special, 1059, 31800, 42, 1663920, 101, 17, 22, 24
Dupe staple, 1065, 31800, 371, 1673460, 101, 17, 22, 24
Bought staple, 1069, 31800, 157, 1679820, 102, 18, 22, 24
Dupe staple, 1074, 31800, 327, 1687770, 102, 18, 22, 24
Bought special, 1090, 31800, 271, 1713210, 103, 18, 22, 25
Dupe staple, 1094, 31800, 307, 1719570, 104, 18, 22, 25
Dupe special, 1110, 31800, 1001, 1745010, 105, 18, 22, 25
Dupe special, 1121, 31800, 775, 1762500, 106, 18, 22, 25
Bought common, 1134, 31800, 117, 1783170, 107, 18, 23, 25
Dupe common, 1150, 31800, 811, 1808610, 108, 18, 23, 25
Dupe staple, 1152, 31800, 379, 1811790, 108, 18, 23, 25
Dupe special, 1167, 31800, 789, 1835640, 109, 18, 23, 25
Bought special, 1180, 31800, 256, 1856310, 110, 18, 23, 26
Dupe common, 1195, 31800, 816, 1880160, 112, 18, 23, 26
Dupe common, 1208, 31800, 908, 1900830, 113, 18, 23, 26
Bought special, 1220, 31800, 216, 1919910, 114, 18, 23, 27
Dupe common, 1236, 31800, 785, 1945350, 115, 18, 23, 27
Bought staple, 1238, 31800, 103, 1948530, 115, 19, 23, 27
Dupe common, 1254, 31800, 797, 1973970, 116, 19, 23, 27
Bought common, 1267, 31800, 139, 1994640, 117, 19, 24, 27
Dupe common, 1283, 31800, 983, 2020080, 119, 19, 24, 27
Dupe common, 1295, 31800, 916, 2039160, 120, 19, 24, 27
Dupe special, 1308, 31800, 1008, 2059830, 121, 19, 24, 27
Dupe common, 1320, 31800, 916, 2078910, 121, 19, 24, 27
Dupe common, 1332, 31800, 849, 2097990, 122, 19, 24, 27
Bought common, 1344, 31800, 32, 2117070, 123, 19, 25, 27
Dupe common, 1360, 31800, 876, 2142510, 125, 19, 25, 27
Dupe special, 1372, 31800, 809, 2161590, 126, 19, 25, 27
Dupe common, 1385, 31800, 901, 2182260, 127, 19, 25, 27
Bought common, 1397, 31800, 84, 2201340, 128, 19, 26, 27
Dupe common, 1413, 31800, 778, 2226780, 129, 19, 26, 27
Dupe common, 1426, 31800, 870, 2247450, 130, 19, 26, 27
Dupe common, 1438, 31800, 803, 2266530, 131, 19, 26, 27
Dupe common, 1450, 31800, 861, 2285610, 132, 19, 26, 27
Dupe special, 1462, 31800, 794, 2304690, 133, 19, 26, 27
Bought special, 1475, 31800, 136, 2325360, 134, 19, 26, 28
Bought common, 1491, 31800, 80, 2350800, 135, 19, 27, 28
Bought common, 1508, 31800, 58, 2377830, 136, 19, 28, 28
Dupe special, 1524, 31800, 902, 2403270, 138, 19, 28, 28
Dupe special, 1536, 31800, 835, 2422350, 139, 19, 28, 28
Bought common, 1548, 31800, 18, 2441430, 140, 19, 29, 28
Dupe common, 1565, 31800, 871, 2468460, 141, 19, 29, 28
Dupe common, 1577, 31800, 804, 2487540, 142, 19, 29, 28
Dupe special, 1590, 31800, 1021, 2508210, 143, 19, 29, 28
Dupe special, 1601, 31800, 795, 2525700, 144, 19, 29, 28
Dupe special, 1614, 31800, 887, 2546370, 145, 19, 29, 28
Dupe common, 1626, 31800, 820, 2565450, 146, 19, 29, 28
Dupe common, 1638, 31800, 753, 2584530, 147, 19, 29, 28
Dupe special, 1650, 31800, 811, 2603610, 148, 19, 29, 28
Dupe special, 1663, 31800, 903, 2624280, 149, 19, 29, 28
Bought special, 1675, 31800, 86, 2643360, 150, 19, 29, 29
Dupe special, 1691, 31800, 780, 2668800, 151, 19, 29, 29
Dupe special, 1704, 31800, 872, 2689470, 152, 19, 29, 29
Dupe common, 1716, 31800, 805, 2708550, 153, 19, 29, 29
Dupe common, 1729, 31800, 897, 2729220, 154, 19, 29, 29
Bought special, 1740, 31800, 46, 2746710, 155, 19, 29, 30

