Action, games, score, coin, xp, level, staples, commons, specials
Dupe special, 380, 21200, 961, 382860, 37, 17, 4, 3
Bought special, 397, 21200, 38, 400880, 38, 17, 4, 4
Bought special, 420, 21200, 1, 425260, 39, 17, 4, 5
Bought special, 445, 21200, 51, 451760, 40, 17, 4, 6
Bought special, 470, 21200, 226, 478260, 41, 17, 4, 7
Bought special, 491, 21200, 2, 500520, 43, 17, 4, 8
Bought special, 516, 21200, 52, 527020, 44, 17, 4, 9
Bought special, 540, 21200, 121, 552460, 45, 17, 4, 10
Bought common, 564, 21200, 65, 577900, 46, 17, 5, 10
Bought special, 587, 21200, 53, 602280, 48, 17, 5, 11
Dupe staple, 595, 21200, 276, 610760, 48, 17, 5, 11
Bought common, 617, 21200, 8, 634080, 49, 17, 6, 11
Dupe staple, 624, 21200, 275, 641500, 50, 17, 6, 11
Dupe staple, 630, 21200, 286, 647860, 50, 17, 6, 11
Bought common, 652, 21200, 18, 671180, 51, 17, 7, 11
Bought special, 677, 21200, 68, 697680, 52, 17, 7, 12
Dupe common, 700, 21200, 931, 722060, 54, 17, 7, 12
Bought common, 717, 21200, 8, 740080, 55, 17, 8, 12
Dupe staple, 726, 21200, 337, 749620, 55, 17, 8, 12
Dupe staple, 732, 21200, 348, 755980, 55, 17, 8, 12
Bought staple, 737, 21200, 28, 761280, 56, 18, 8, 12
Dupe special, 761, 21200, 847, 786720, 57, 18, 8, 12
Bought common, 779, 21200, 30, 805800, 58, 18, 9, 12
Dupe common, 803, 21200, 849, 831240, 59, 18, 9, 12
Bought common, 820, 21200, 51, 849260, 60, 18, 10, 12
Dupe special, 845, 21200, 851, 875760, 61, 18, 10, 12
Bought common, 862, 21200, 53, 893780, 62, 18, 11, 12
Dupe special, 886, 21200, 897, 919220, 64, 18, 11, 12
Bought special, 904, 21200, 55, 938300, 64, 18, 11, 13
Dupe staple, 911, 21200, 322, 945720, 65, 18, 11, 13
Bought common, 933, 21200, 54, 969040, 66, 18, 12, 13
Dupe special, 958, 21200, 854, 995540, 67, 18, 12, 13
Dupe staple, 960, 21200, 441, 997660, 67, 18, 12, 13
Dupe staple, 964, 21200, 265, 1001900, 68, 18, 12, 13
Bought staple, 970, 21200, 26, 1008260, 68, 19, 12, 13
Dupe common, 995, 21200, 826, 1034760, 69, 19, 12, 13
Bought common, 1012, 21200, 28, 1052780, 70, 19, 13, 13
Dupe special, 1037, 21200, 978, 1079280, 72, 19, 13, 13
Bought special, 1054, 21200, 30, 1097300, 72, 19, 13, 14
Bought special, 1077, 21200, 18, 1121680, 74, 19, 13, 15
Bought common, 1101, 21200, 87, 1147120, 75, 19, 14, 15
Bought special, 1125, 21200, 31, 1172560, 76, 19, 14, 16
Bought common, 1150, 21200, 206, 1199060, 77, 19, 15, 16
Dupe special, 1172, 21200, 838, 1222380, 79, 19, 15, 16
Bought common, 1190, 21200, 146, 1241460, 80, 19, 16, 16
Bought common, 1214, 21200, 90, 1266900, 81, 19, 17, 16
Bought common, 1238, 21200, 34, 1292340, 82, 19, 18, 16
Bought special, 1262, 21200, 103, 1317780, 83, 19, 18, 17
Dupe common, 1285, 21200, 841, 1342160, 85, 19, 18, 17
Dupe special, 1302, 21200, 793, 1360180, 86, 19, 18, 17
Bought common, 1320, 21200, 101, 1379260, 87, 19, 19, 17
Bought special, 1344, 21200, 45, 1404700, 88, 19, 19, 18
Dupe special, 1369, 21200, 845, 1431200, 89, 19, 19, 18
Bought common, 1386, 21200, 47, 1449220, 90, 19, 20, 18
Bought special, 1410, 21200, 116, 1474660, 91, 19, 20, 19
Bought common, 1434, 21200, 210, 1500100, 93, 19, 21, 19
Dupe common, 1457, 21200, 798, 1524480, 94, 19, 21, 19
Bought special, 1475, 21200, 106, 1543560, 95, 19, 21, 20
Dupe common, 1499, 21200, 800, 1569000, 96, 19, 21, 20
Dupe special, 1516, 21200, 752, 1587020, 97, 19, 21, 20
Bought special, 1534, 21200, 60, 1606100, 98, 19, 21, 21
Bought common, 1558, 21200, 4, 1631540, 99, 19, 22, 21
Dupe common, 1582, 21200, 823, 1656980, 100, 19, 22, 21
Bought common, 1600, 21200, 131, 1676060, 101, 19, 23, 21
Dupe special, 1622, 21200, 763, 1699380, 103, 19, 23, 21
Dupe common, 1641, 21200, 927, 1719520, 104, 19, 23, 21
Bought common, 1660, 21200, 341, 1739660, 105, 19, 24, 21
Bought special, 1682, 21200, 73, 1762980, 106, 19, 24, 22
Dupe common, 1706, 21200, 767, 1788420, 107, 19, 24, 22
Bought special, 1724, 21200, 75, 1807500, 108, 19, 24, 23
Dupe special, 1748, 21200, 769, 1832940, 109, 19, 24, 23
Dupe special, 1766, 21200, 827, 1852020, 110, 19, 24, 23
Bought common, 1783, 21200, 29, 1870040, 111, 19, 25, 23
Dupe special, 1808, 21200, 829, 1896540, 112, 19, 25, 23
Dupe special, 1825, 21200, 781, 1914560, 113, 19, 25, 23
Bought common, 1843, 21200, 89, 1933640, 114, 19, 26, 23
Dupe common, 1867, 21200, 783, 1959080, 115, 19, 26, 23
Bought special, 1885, 21200, 91, 1978160, 116, 19, 26, 24
Dupe special, 1908, 21200, 829, 2002540, 118, 19, 26, 24
Bought special, 1925, 21200, 31, 2020560, 119, 19, 26, 25
Bought special, 1950, 21200, 206, 2047060, 120, 19, 26, 26
Bought common, 1973, 21200, 44, 2071440, 121, 19, 27, 26
Dupe special, 1998, 21200, 844, 2097940, 122, 19, 27, 26
Dupe special, 2015, 21200, 796, 2115960, 123, 19, 27, 26
Bought special, 2033, 21200, 104, 2135040, 124, 19, 27, 27
Dupe common, 2056, 21200, 842, 2159420, 126, 19, 27, 27
Dupe common, 2075, 21200, 1006, 2179560, 127, 19, 27, 27
Bought common, 2092, 21200, 58, 2197580, 127, 19, 28, 27
Dupe special, 2115, 21200, 796, 2221960, 129, 19, 28, 27
Dupe common, 2133, 21200, 854, 2241040, 130, 19, 28, 27
Dupe special, 2151, 21200, 912, 2260120, 131, 19, 28, 27
Dupe special, 2169, 21200, 845, 2279200, 132, 19, 28, 27
Bought special, 2187, 21200, 3, 2298280, 132, 19, 28, 28
Dupe common, 2210, 21200, 866, 2322660, 134, 19, 28, 28
Dupe common, 2228, 21200, 799, 2341740, 135, 19, 28, 28
Dupe special, 2245, 21200, 751, 2359760, 136, 19, 28, 28
Dupe special, 2264, 21200, 915, 2379900, 137, 19, 28, 28
Dupe common, 2282, 21200, 823, 2398980, 137, 19, 28, 28
Bought special, 2300, 21200, 131, 2418060, 138, 19, 28, 29
Dupe special, 2322, 21200, 763, 2441380, 140, 19, 28, 29
Dupe common, 2340, 21200, 821, 2460460, 141, 19, 28, 29
Dupe common, 2358, 21200, 754, 2479540, 142, 19, 28, 29
Dupe special, 2377, 21200, 918, 2499680, 143, 19, 28, 29
Bought special, 2395, 21200, 76, 2518760, 143, 19, 28, 30
Dupe common, 2418, 21200, 814, 2543140, 145, 19, 28, 30
Dupe common, 2435, 21200, 766, 2561160, 146, 19, 28, 30
Dupe special, 2453, 21200, 824, 2580240, 147, 19, 28, 30
Bought common, 2471, 21200, 132, 2599320, 148, 19, 29, 30

