Action, games, score, coin, xp, level, staples, commons, specials
Dupe special, 1696, 31800, 825, 2676750, 151, 19, 28, 29
Dupe common, 1708, 31800, 758, 2695830, 152, 19, 28, 29
Dupe common, 1720, 31800, 816, 2714910, 153, 19, 28, 29
Dupe special, 1733, 31800, 908, 2735580, 154, 19, 28, 29
Bought special, 1745, 31800, 91, 2754660, 155, 19, 28, 30
Dupe special, 1761, 31800, 935, 2780100, 157, 19, 28, 30
Dupe common, 1773, 31800, 868, 2799180, 158, 19, 28, 30
Dupe common, 1786, 31800, 960, 2819850, 159, 19, 28, 30
Dupe special, 1799, 31800, 1052, 2840520, 160, 19, 28, 30
Dupe common, 1810, 31800, 801, 2858010, 160, 19, 28, 30
Dupe common, 1823, 31800, 893, 2878680, 161, 19, 28, 30
Dupe common, 1835, 31800, 826, 2897760, 162, 19, 28, 30
Dupe special, 1847, 31800, 759, 2916840, 163, 19, 28, 30
Dupe special, 1860, 31800, 976, 2937510, 164, 19, 28, 30
Dupe special, 1872, 31800, 909, 2956590, 165, 19, 28, 30
Dupe common, 1884, 31800, 842, 2975670, 166, 19, 28, 30
Dupe common, 1896, 31800, 775, 2994750, 167, 19, 28, 30
Dupe special, 1909, 31800, 867, 3015420, 168, 19, 28, 30
Dupe special, 1920, 31800, 766, 3032910, 169, 19, 28, 30
Dupe common, 1933, 31800, 858, 3053580, 170, 19, 28, 30
Bought common, 1945, 31800, 41, 3072660, 171, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Dupe staple, 32, 25800, 345, 33450, 15, 5, 0, 0
Bought staple, 36, 27000, 29, 38790, 16, 6, 0, 0
Bought staple, 40, 28200, 12, 44370, 18, 7, 0, 0
Bought staple, 46, 30600, 56, 53310, 19, 8, 0, 0
Bought staple, 50, 31800, 111, 59610, 21, 9, 0, 0
Bought special, 67, 31800, 89, 86640, 22, 9, 0, 1
Bought common, 83, 31800, 33, 112080, 23, 9, 1, 1
Bought special, 100, 31800, 286, 139110, 25, 9, 1, 2
Bought staple, 105, 31800, 81, 147060, 25, 10, 1, 2
Bought special, 121, 31800, 25, 172500, 26, 10, 1, 3
Bought staple, 127, 31800, 129, 182040, 27, 11, 1, 3
Dupe staple, 132, 31800, 299, 189990, 27, 11, 1, 3
Dupe staple, 137, 31800, 344, 197940, 27, 11, 1, 3
Bought special, 151, 31800, 120, 220200, 29, 11, 1, 4
Bought common, 168, 31800, 98, 247230, 30, 11, 2, 4
Dupe staple, 173, 31800, 268, 255180, 30, 11, 2, 4
Bought staple, 177, 31800, 54, 261540, 31, 12, 2, 4
Dupe staple, 183, 31800, 383, 271080, 31, 12, 2, 4
Bought staple, 187, 31800, 19, 277440, 31, 13, 2, 4
Bought staple, 192, 31800, 89, 285390, 32, 14, 2, 4
Bought special, 209, 31800, 67, 312420, 33, 14, 2, 5
Bought common, 225, 31800, 11, 337860, 34, 14, 3, 5
Bought staple, 230, 31800, 81, 345810, 35, 15, 3, 5
Bought special, 247, 31800, 59, 372840, 36, 15, 3, 6
Bought staple, 252, 31800, 129, 380790, 37, 16, 3, 6
Bought special, 269, 31800, 107, 407820, 38, 16, 3, 7
Bought staple, 274, 31800, 27, 415770, 38, 17, 3, 7
Bought special, 290, 31800, 121, 441210, 40, 17, 3, 8
Bought common, 307, 31800, 99, 468240, 41, 17, 4, 8
Bought special, 323, 31800, 43, 493680, 42, 17, 4, 9
Dupe staple, 329, 31800, 397, 503220, 43, 17, 4, 9
Bought common, 343, 31800, 23, 525480, 44, 17, 5, 9
Dupe staple, 350, 31800, 511, 536610, 44, 17, 5, 9
Bought special, 364, 31800, 12, 558870, 45, 17, 5, 10
Bought staple, 370, 31800, 241, 568410, 46, 18, 5, 10
Dupe special, 386, 31800, 810, 593850, 47, 18, 5, 10
Bought common, 399, 31800, 152, 614520, 48, 18, 6, 10
Bought special, 415, 31800, 246, 639960, 50, 18, 6, 11
Bought staple, 420, 31800, 166, 647910, 50, 19, 6, 11
Bought common, 437, 31800, 144, 674940, 51, 19, 7, 11
Dupe special, 453, 31800, 988, 700380, 53, 19, 7, 11
Bought special, 465, 31800, 171, 719460, 54, 19, 7, 12
Bought special, 481, 31800, 115, 744900, 55, 19, 7, 13
Bought common, 498, 31800, 93, 771930, 56, 19, 8, 13
Bought common, 514, 31800, 37, 797370, 57, 19, 9, 13
Bought common, 530, 31800, 131, 822810, 59, 19, 10, 13
Bought special, 547, 31800, 109, 849840, 60, 19, 10, 14
Bought common, 563, 31800, 53, 875280, 61, 19, 11, 14
Bought common, 579, 31800, 22, 900720, 63, 19, 12, 14
Bought common, 596, 31800, 125, 927750, 64, 19, 13, 14
Bought common, 612, 31800, 69, 953190, 65, 19, 14, 14
Bought common, 629, 31800, 197, 980220, 67, 19, 15, 14
Dupe special, 645, 31800, 891, 1005660, 68, 19, 15, 14
Bought common, 657, 31800, 74, 1024740, 69, 19, 16, 14
Dupe common, 673, 31800, 768, 1050180, 70, 19, 16, 14
Bought special, 686, 31800, 110, 1070850, 71, 19, 16, 15
Bought special, 702, 31800, 54, 1096290, 72, 19, 16, 16
Dupe special, 718, 31800, 773, 1121730, 74, 19, 16, 16
Bought common, 730, 31800, 81, 1140810, 75, 19, 17, 16
Bought common, 747, 31800, 59, 1167840, 76, 19, 18, 16
Dupe common, 763, 31800, 753, 1193280, 77, 19, 18, 16
Bought special, 776, 31800, 95, 1213950, 78, 19, 18, 17
Bought special, 792, 31800, 189, 1239390, 80, 19, 18, 18
Bought special, 808, 31800, 8, 1264830, 81, 19, 18, 19
Bought common, 825, 31800, 111, 1291860, 82, 19, 19, 19
Bought special, 841, 31800, 55, 1317300, 83, 19, 19, 20
Bought special, 857, 31800, 24, 1342740, 85, 19, 19, 21
Bought common, 874, 31800, 127, 1369770, 86, 19, 20, 21
Bought special, 890, 31800, 71, 1395210, 87, 19, 20, 22
Dupe special, 906, 31800, 790, 1420650, 89, 19, 20, 22
Bought special, 919, 31800, 132, 1441320, 90, 19, 20, 23
Bought special, 935, 31800, 76, 1466760, 91, 19, 20, 24
Bought special, 951, 31800, 20, 1492200, 92, 19, 20, 25
Bought special, 968, 31800, 148, 1519230, 94, 19, 20, 26
Dupe special, 984, 31800, 842, 1544670, 95, 19, 20, 26
Dupe special, 996, 31800, 775, 1563750, 96, 19, 20, 26
Bought common, 1009, 31800, 117, 1584420, 97, 19, 21, 26
Dupe special, 1025, 31800, 811, 1609860, 98, 19, 21, 26
Bought common, 1038, 31800, 153, 1630530, 99, 19, 22, 26
Dupe special, 1054, 31800, 847, 1655970, 100, 19, 22, 26
Dupe special, 1066, 31800, 780, 1675050, 101, 19, 22, 26
Bought common, 1079, 31800, 122, 1695720, 102, 19, 23, 26
Dupe common, 1094, 31800, 807, 1719570, 104, 19, 23, 26
Bought common, 1107, 31800, 149, 1740240, 105, 19, 24, 26
Dupe common, 1123, 31800, 843, 1765680, 106, 19, 24, 26
Bought common, 1135, 31800, 26, 1784760, 107, 19, 25, 26
Dupe special, 1152, 31800, 879, 1811790, 108, 19, 25, 26
Bought special, 1164, 31800, 62, 1830870, 109, 19, 25, 27
Dupe common, 1180, 31800, 756, 1856310, 110, 19, 25, 27
Dupe special, 1193, 31800, 848, 1876980, 111, 19, 25, 27
Dupe special, 1205, 31800, 781, 1896060, 112, 19, 25, 27
Dupe common, 1218, 31800, 873, 1916730, 113, 19, 25, 27
Dupe special, 1230, 31800, 931, 1935810, 114, 19, 25, 27
Bought special, 1242, 31800, 114, 1954890, 115, 19, 25, 28
Dupe common, 1258, 31800, 833, 1980330, 117, 19, 25, 28
Dupe common, 1270, 31800, 891, 1999410, 118, 19, 25, 28
Dupe common, 1283, 31800, 983, 2020080, 119, 19, 25, 28
Dupe common, 1295, 31800, 916, 2039160, 120, 19, 25, 28
Dupe common, 1308, 31800, 1008, 2059830, 121, 19, 25, 28
Bought common, 1320, 31800, 166, 2078910, 121, 19, 26, 28
Dupe common, 1336, 31800, 885, 2104350, 123, 19, 26, 28
Dupe common, 1348, 31800, 818, 2123430, 124, 19, 26, 28
Dupe common, 1360, 31800, 876, 2142510, 125, 19, 26, 28
Dupe special, 1372, 31800, 809, 2161590, 126, 19, 26, 28
Dupe common, 1385, 31800, 901, 2182260, 127, 19, 26, 28
Bought common, 1397, 31800, 84, 2201340, 128, 19, 27, 28
Dupe special, 1413, 31800, 778, 2226780, 129, 19, 27, 28
Bought common, 1426, 31800, 120, 2247450, 130, 19, 28, 28
Bought common, 1442, 31800, 64, 2272890, 131, 19, 29, 28
Dupe common, 1459, 31800, 942, 2299920, 133, 19, 29, 28
Dupe special, 1471, 31800, 850, 2319000, 133, 19, 29, 28
Dupe special, 1483, 31800, 783, 2338080, 134, 19, 29, 28
Bought special, 1496, 31800, 125, 2358750, 135, 19, 29, 29
Dupe common, 1511, 31800, 810, 2382600, 137, 19, 29, 29
Dupe special, 1524, 31800, 902, 2403270, 138, 19, 29, 29
Dupe special, 1536, 31800, 835, 2422350, 139, 19, 29, 29
Dupe common, 1548, 31800, 768, 2441430, 140, 19, 29, 29
Dupe common, 1560, 31800, 826, 2460510, 141, 19, 29, 29
Dupe special, 1572, 31800, 759, 2479590, 142, 19, 29, 29
Dupe common, 1585, 31800, 851, 2500260, 143, 19, 29, 29
Dupe common, 1597, 31800, 784, 2519340, 144, 19, 29, 29
Dupe common, 1610, 31800, 1001, 2540010, 145, 19, 29, 29
Dupe special, 1622, 31800, 784, 2559090, 145, 19, 29, 29
Dupe special, 1635, 31800, 1026, 2579760, 147, 19, 29, 29
Bought special, 1647, 31800, 59, 2598840, 147, 19, 29, 30

