Action, games, score, coin, xp, level, staples, commons, specials
Dupe special, 3587, 12720, 848, 2239730, 130, 19, 28, 30
Dupe special, 3616, 12720, 800, 2258000, 130, 19, 28, 30
Dupe common, 3643, 12720, 776, 2275010, 131, 19, 28, 30
Dupe special, 3670, 12720, 752, 2292020, 132, 19, 28, 30
Dupe common, 3700, 12720, 917, 2310920, 133, 19, 28, 30
Dupe common, 3727, 12720, 768, 2327930, 134, 19, 28, 30
Dupe common, 3755, 12720, 807, 2345570, 135, 19, 28, 30
Dupe special, 3782, 12720, 783, 2362580, 136, 19, 28, 30
Dupe special, 3810, 12720, 822, 2380220, 137, 19, 28, 30
Dupe common, 3840, 12720, 987, 2399120, 138, 19, 28, 30
Bought common, 3868, 12720, 1, 2416760, 138, 19, 29, 30

Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Bought staple, 45, 8880, 37, 16120, 12, 4, 0, 0
Bought staple, 60, 9360, 113, 22880, 13, 5, 0, 0
Bought staple, 73, 9840, 166, 29160, 15, 6, 0, 0
Bought staple, 84, 10800, 5, 34800, 16, 7, 0, 0
Dupe staple, 98, 11280, 298, 42480, 17, 7, 0, 0
Bought staple, 106, 11760, 31, 47060, 18, 8, 0, 0
Bought staple, 118, 12240, 176, 54260, 20, 9, 0, 0
Bought staple, 127, 12720, 18, 59930, 21, 10, 0, 0
Dupe staple, 140, 12720, 337, 68120, 21, 10, 0, 0
Bought common, 174, 12720, 4, 89540, 22, 10, 1, 0
Bought common, 212, 12720, 48, 113480, 23, 10, 2, 0
Dupe staple, 223, 12720, 266, 120410, 24, 10, 2, 0
Bought staple, 233, 12720, 21, 126710, 24, 11, 2, 0
Dupe staple, 247, 12720, 278, 135530, 24, 11, 2, 0
Bought staple, 255, 12720, 57, 140570, 25, 12, 2, 0
Dupe staple, 268, 12720, 251, 148760, 25, 12, 2, 0
Bought staple, 278, 12720, 6, 155060, 25, 13, 2, 0
Bought staple, 290, 12720, 162, 162620, 26, 14, 2, 0
Dupe staple, 302, 12720, 293, 170180, 26, 14, 2, 0
Bought staple, 312, 12720, 48, 176480, 26, 15, 2, 0
Bought special, 349, 12720, 54, 199790, 28, 15, 2, 1
Bought staple, 361, 12720, 60, 207350, 28, 16, 2, 1
Dupe staple, 374, 12720, 254, 215540, 28, 16, 2, 1
Bought special, 410, 12720, 172, 238220, 29, 16, 2, 2
Bought special, 445, 12720, 52, 260270, 31, 16, 2, 3
Dupe staple, 459, 12720, 309, 269090, 31, 16, 2, 3
Dupe staple, 468, 12720, 251, 274760, 31, 16, 2, 3
Bought common, 502, 12720, 43, 296180, 32, 16, 3, 3
Bought special, 539, 12720, 49, 319490, 34, 16, 3, 4
Dupe staple, 551, 12720, 305, 327050, 34, 16, 3, 4
Bought staple, 561, 12720, 60, 333350, 34, 17, 3, 4
Bought common, 600, 12720, 167, 357920, 35, 17, 4, 4
Dupe staple, 610, 12720, 322, 364220, 36, 17, 4, 4
Bought common, 645, 12720, 52, 386270, 37, 17, 5, 4
Bought special, 682, 12720, 33, 409580, 38, 17, 5, 5
Bought staple, 696, 12720, 40, 418400, 38, 18, 5, 5
Bought common, 731, 12720, 45, 440450, 40, 18, 6, 5
Bought common, 770, 12720, 152, 465020, 41, 18, 7, 5
Dupe staple, 782, 12720, 283, 472580, 41, 18, 7, 5
Bought special, 817, 12720, 13, 494630, 42, 18, 7, 6
Dupe staple, 829, 12720, 294, 502190, 43, 18, 7, 6
Bought common, 862, 12720, 23, 522980, 44, 18, 8, 6
Bought common, 900, 12720, 67, 546920, 45, 18, 9, 6
Bought special, 939, 12720, 49, 571490, 46, 18, 9, 7
Dupe staple, 951, 12720, 305, 579050, 46, 18, 9, 7
Bought special, 984, 12720, 59, 599840, 48, 18, 9, 8
Bought special, 1021, 12720, 40, 623150, 49, 18, 9, 9
Dupe staple, 1035, 12720, 297, 631970, 49, 18, 9, 9
Bought common, 1070, 12720, 152, 654020, 50, 18, 10, 9
Bought common, 1107, 12720, 8, 677330, 51, 18, 11, 9
Bought common, 1142, 12720, 13, 699380, 53, 18, 12, 9
Bought special, 1180, 12720, 57, 723320, 54, 18, 12, 10
Bought common, 1219, 12720, 39, 747890, 55, 18, 13, 10
Bought special, 1256, 12720, 20, 771200, 56, 18, 13, 11
Dupe staple, 1269, 12720, 364, 779390, 57, 18, 13, 11
Bought common, 1301, 12720, 30, 799550, 58, 18, 14, 11
Dupe special, 1340, 12720, 887, 824120, 59, 18, 14, 11
Bought common, 1368, 12720, 51, 841760, 60, 18, 15, 11
Bought special, 1405, 12720, 32, 865070, 61, 18, 15, 12
Dupe staple, 1419, 12720, 289, 873890, 61, 18, 15, 12
Bought special, 1452, 12720, 18, 894680, 62, 18, 15, 13
Dupe special, 1490, 12720, 812, 918620, 63, 18, 15, 13
Bought special, 1519, 12720, 39, 936890, 64, 18, 15, 14
Dupe staple, 1530, 12720, 382, 943820, 65, 18, 15, 14
Dupe staple, 1540, 12720, 387, 950120, 65, 18, 15, 14
Bought common, 1574, 12720, 54, 971540, 66, 18, 16, 14
Bought special, 1611, 12720, 35, 994850, 67, 18, 16, 15
Dupe staple, 1622, 12720, 253, 1001780, 68, 18, 16, 15
Dupe special, 1658, 12720, 796, 1024460, 69, 18, 16, 15
Bought common, 1685, 12720, 22, 1041470, 70, 18, 17, 15
Dupe common, 1722, 12720, 753, 1064780, 71, 18, 17, 15
Bought special, 1750, 12720, 42, 1082420, 72, 18, 17, 16
Dupe staple, 1764, 12720, 299, 1091240, 72, 18, 17, 16
Dupe staple, 1774, 12720, 304, 1097540, 72, 18, 17, 16
Bought common, 1809, 12720, 184, 1119590, 74, 18, 18, 16
Dupe staple, 1820, 12720, 377, 1126520, 74, 18, 18, 16
Bought common, 1854, 12720, 44, 1147940, 75, 18, 19, 16
Dupe staple, 1868, 12720, 301, 1156760, 75, 18, 19, 16
Bought common, 1901, 12720, 30, 1177550, 76, 18, 20, 16
Dupe staple, 1913, 12720, 311, 1185110, 77, 18, 20, 16
Dupe staple, 1922, 12720, 253, 1190780, 77, 18, 20, 16
Dupe common, 1958, 12720, 796, 1213460, 78, 18, 20, 16
Bought common, 1985, 12720, 22, 1230470, 79, 18, 21, 16
Dupe staple, 1999, 12720, 429, 1239290, 80, 18, 21, 16
Bought common, 2031, 12720, 95, 1259450, 81, 18, 22, 16
Dupe staple, 2044, 12720, 289, 1267640, 81, 18, 22, 16
Dupe special, 2079, 12720, 769, 1289690, 82, 18, 22, 16
Dupe common, 2107, 12720, 808, 1307330, 83, 18, 22, 16
Bought special, 2134, 12720, 34, 1324340, 84, 18, 22, 17
Bought common, 2171, 12720, 15, 1347650, 85, 18, 23, 17
Dupe staple, 2185, 12720, 272, 1356470, 85, 18, 23, 17
Bought special, 2220, 12720, 127, 1378520, 86, 18, 23, 18
Dupe common, 2255, 12720, 757, 1400570, 88, 18, 23, 18
Bought common, 2285, 12720, 172, 1419470, 89, 18, 24, 18
Dupe staple, 2297, 12720, 303, 1427030, 89, 18, 24, 18
Bought special, 2330, 12720, 32, 1447820, 90, 18, 24, 19
Dupe staple, 2344, 12720, 289, 1456640, 90, 18, 24, 19
Dupe staple, 2351, 12720, 255, 1461050, 91, 18, 24, 19
Dupe staple, 2361, 12720, 260, 1467350, 91, 18, 24, 19
Bought special, 2397, 12720, 53, 1490030, 92, 18, 24, 20
Dupe staple, 2410, 12720, 372, 1498220, 92, 18, 24, 20
Dupe staple, 2418, 12720, 276, 1503260, 93, 18, 24, 20
Bought special, 2451, 12720, 5, 1524050, 94, 18, 24, 21
Bought special, 2490, 12720, 112, 1548620, 95, 18, 24, 22
Dupe staple, 2503, 12720, 306, 1556810, 95, 18, 24, 22
Dupe staple, 2510, 12720, 272, 1561220, 96, 18, 24, 22
Dupe staple, 2520, 12720, 277, 1567520, 96, 18, 24, 22
Bought special, 2555, 12720, 7, 1589570, 97, 18, 24, 23
Bought staple, 2569, 12720, 14, 1598390, 97, 19, 24, 23
Bought common, 2604, 12720, 19, 1620440, 99, 19, 25, 23
Bought special, 2642, 12720, 63, 1644380, 100, 19, 25, 24
Dupe common, 2680, 12720, 857, 1668320, 101, 19, 25, 24
Bought special, 2708, 12720, 21, 1685960, 102, 19, 25, 25
Dupe special, 2745, 12720, 752, 1709270, 103, 19, 25, 25
Dupe common, 2773, 12720, 791, 1726910, 104, 19, 25, 25
Dupe common, 2800, 12720, 767, 1743920, 105, 19, 25, 25
Dupe common, 2830, 12720, 932, 1762820, 106, 19, 25, 25
Bought common, 2857, 12720, 33, 1779830, 107, 19, 26, 25
Dupe common, 2894, 12720, 764, 1803140, 108, 19, 26, 25
Bought special, 2922, 12720, 53, 1820780, 109, 19, 26, 26
Dupe special, 2960, 12720, 847, 1844720, 110, 19, 26, 26
Dupe common, 2988, 12720, 761, 1862360, 111, 19, 26, 26
Bought special, 3016, 12720, 50, 1880000, 112, 19, 26, 27
Dupe common, 3053, 12720, 781, 1903310, 113, 19, 26, 27
Dupe special, 3080, 12720, 757, 1920320, 114, 19, 26, 27
Dupe common, 3110, 12720, 922, 1939220, 115, 19, 26, 27
Bought common, 3140, 12720, 187, 1958120, 115, 19, 27, 27
Dupe common, 3174, 12720, 754, 1979540, 117, 19, 27, 27
Dupe special, 3204, 12720, 769, 1998440, 117, 19, 27, 27
Dupe common, 3232, 12720, 808, 2016080, 118, 19, 27, 27
Bought common, 3260, 12720, 97, 2033720, 119, 19, 28, 27
Dupe special, 3298, 12720, 766, 2057660, 120, 19, 28, 27
Dupe special, 3326, 12720, 805, 2075300, 121, 19, 28, 27
Dupe special, 3353, 12720, 781, 2092310, 122, 19, 28, 27
Bought common, 3380, 12720, 7, 2109320, 123, 19, 29, 27
Dupe special, 3420, 12720, 927, 2134520, 124, 19, 29, 27
Dupe special, 3447, 12720, 778, 2151530, 125, 19, 29, 27
Dupe common, 3474, 12720, 754, 2168540, 126, 19, 29, 27
Dupe common, 3502, 12720, 793, 2186180, 127, 19, 29, 27
Bought special, 3530, 12720, 82, 2203820, 128, 19, 29, 28
Dupe common, 3568, 12720, 751, 2227760, 129, 19, 29, 28
Dupe common, 3596, 12720, 790, 2245400, 130, 19, 29, 28
Dupe common, 3623, 12720, 766, 2262410, 131, 19, 29, 28
Dupe special, 3651, 12720, 805, 2280050, 132, 19, 29, 28
Dupe common, 3680, 12720, 757, 2298320, 132, 19, 29, 28
Dupe special, 3710, 12720, 922, 2317220, 133, 19, 29, 28
Bought special, 3737, 12720, 23, 2334230, 134, 19, 29, 29
Dupe special, 3774, 12720, 754, 2357540, 135, 19, 29, 29
Dupe common, 3802, 12720, 793, 2375180, 136, 19, 29, 29
Dupe special, 3830, 12720, 832, 2392820, 137, 19, 29, 29
Dupe common, 3859, 12720, 809, 2411090, 138, 19, 29, 29
Dupe common, 3886, 12720, 785, 2428100, 139, 19, 29, 29
Dupe common, 3913, 12720, 761, 2445110, 140, 19, 29, 29
Dupe common, 3941, 12720, 800, 2462750, 141, 19, 29, 29
Bought special, 3970, 12720, 152, 2481020, 142, 19, 29, 30

