Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 120, 21200, 51, 107260, 23, 9, 1, 1
Bought staple, 129, 21200, 5, 116800, 23, 10, 1, 1
Dupe staple, 136, 21200, 272, 124220, 24, 10, 1, 1
Bought special, 158, 21200, 4, 147540, 25, 10, 1, 2
Dupe staple, 167, 21200, 333, 157080, 25, 10, 1, 2
Bought common, 188, 21200, 109, 179340, 27, 10, 2, 2
Bought staple, 196, 21200, 82, 187820, 27, 11, 2, 2
Bought special, 220, 21200, 151, 213260, 28, 11, 2, 3
Bought common, 244, 21200, 95, 238700, 29, 11, 3, 3
Bought staple, 250, 21200, 6, 245060, 30, 12, 3, 3
Bought special, 275, 21200, 56, 271560, 31, 12, 3, 4
Bought staple, 283, 21200, 179, 280040, 32, 13, 3, 4
Bought staple, 290, 21200, 46, 287460, 32, 14, 3, 4
Bought common, 315, 21200, 96, 313960, 33, 14, 4, 4
Dupe staple, 321, 21200, 257, 320320, 34, 14, 4, 4
Dupe staple, 329, 21200, 355, 328800, 34, 14, 4, 4
Bought staple, 334, 21200, 10, 334100, 34, 15, 4, 4
Bought special, 358, 21200, 104, 359540, 36, 15, 4, 5
Dupe staple, 366, 21200, 327, 368020, 36, 15, 4, 5
Dupe staple, 372, 21200, 338, 374380, 36, 15, 4, 5
Bought common, 394, 21200, 70, 397700, 37, 15, 5, 5
Dupe staple, 401, 21200, 337, 405120, 38, 15, 5, 5
Dupe staple, 408, 21200, 329, 412540, 38, 15, 5, 5
Bought special, 430, 21200, 186, 435860, 39, 15, 5, 6
Bought common, 452, 21200, 68, 459180, 41, 15, 6, 6
Dupe common, 476, 21200, 762, 484620, 42, 15, 6, 6
Bought staple, 479, 21200, 80, 487800, 42, 16, 6, 6
Bought common, 502, 21200, 43, 512180, 43, 16, 7, 6
Bought common, 527, 21200, 93, 538680, 44, 16, 8, 6
Bought special, 550, 21200, 206, 563060, 46, 16, 8, 7
Bought common, 573, 21200, 44, 587440, 47, 16, 9, 7
Bought common, 598, 21200, 94, 613940, 48, 16, 10, 7
Bought common, 621, 21200, 57, 638320, 49, 16, 11, 7
Bought common, 644, 21200, 45, 662700, 51, 16, 12, 7
Bought special, 669, 21200, 95, 689200, 52, 16, 12, 8
Dupe common, 692, 21200, 808, 713580, 53, 16, 12, 8
Bought common, 710, 21200, 116, 732660, 54, 16, 13, 8
Bought special, 734, 21200, 60, 758100, 55, 16, 13, 9
Bought special, 757, 21200, 48, 782480, 57, 16, 13, 10
Dupe common, 780, 21200, 761, 806860, 58, 16, 13, 10
Bought common, 799, 21200, 50, 827000, 59, 16, 14, 10
Bought special, 822, 21200, 13, 851380, 60, 16, 14, 11
Dupe staple, 830, 21200, 386, 859860, 61, 16, 14, 11
Bought common, 851, 21200, 12, 882120, 62, 16, 15, 11
Bought special, 876, 21200, 62, 908620, 63, 16, 15, 12
Bought special, 900, 21200, 131, 934060, 64, 16, 15, 13
Dupe common, 924, 21200, 975, 959500, 66, 16, 15, 13
Dupe common, 941, 21200, 777, 977520, 66, 16, 15, 13
Dupe staple, 943, 21200, 389, 979640, 67, 16, 15, 13
Bought staple, 949, 21200, 25, 986000, 67, 17, 15, 13
Bought staple, 958, 21200, 104, 995540, 67, 18, 15, 13
Bought special, 981, 21200, 217, 1019920, 69, 18, 15, 14
Dupe special, 1004, 21200, 805, 1044300, 70, 18, 15, 14
Dupe common, 1021, 21200, 757, 1062320, 71, 18, 15, 14
Bought special, 1040, 21200, 171, 1082460, 72, 18, 15, 15
Dupe common, 1063, 21200, 759, 1106840, 73, 18, 15, 15
Bought special, 1081, 21200, 67, 1125920, 74, 18, 15, 16
Bought common, 1105, 21200, 11, 1151360, 75, 18, 16, 16
Bought special, 1130, 21200, 186, 1177860, 76, 18, 16, 17
Bought common, 1152, 21200, 68, 1201180, 78, 18, 17, 17
Bought common, 1176, 21200, 12, 1226620, 79, 18, 18, 17
Bought special, 1200, 21200, 81, 1252060, 80, 18, 18, 18
Dupe special, 1224, 21200, 775, 1277500, 81, 18, 18, 18
Bought special, 1242, 21200, 83, 1296580, 82, 18, 18, 19
Dupe common, 1265, 21200, 821, 1320960, 84, 18, 18, 19
Dupe common, 1283, 21200, 879, 1340040, 85, 18, 18, 19
Dupe special, 1301, 21200, 937, 1359120, 86, 18, 18, 19
Bought special, 1320, 21200, 351, 1379260, 87, 18, 18, 20
Bought common, 1342, 21200, 83, 1402580, 88, 18, 19, 20
Dupe common, 1366, 21200, 777, 1428020, 89, 18, 19, 20
Bought special, 1384, 21200, 85, 1447100, 90, 18, 19, 21
Dupe staple, 1392, 21200, 308, 1455580, 90, 18, 19, 21
Bought staple, 1398, 21200, 94, 1461940, 91, 19, 19, 21
Dupe common, 1421, 21200, 807, 1486320, 92, 19, 19, 21
Dupe common, 1440, 21200, 971, 1506460, 93, 19, 19, 21
Bought special, 1457, 21200, 48, 1524480, 94, 19, 19, 22
Bought common, 1480, 21200, 11, 1548860, 95, 19, 20, 22
Dupe special, 1505, 21200, 811, 1575360, 96, 19, 20, 22
Bought common, 1522, 21200, 13, 1593380, 97, 19, 21, 22
Bought common, 1547, 21200, 213, 1619880, 99, 19, 22, 22
Dupe special, 1570, 21200, 926, 1644260, 100, 19, 22, 22
Dupe special, 1587, 21200, 753, 1662280, 101, 19, 22, 22
Dupe common, 1605, 21200, 811, 1681360, 102, 19, 22, 22
Bought common, 1622, 21200, 13, 1699380, 103, 19, 23, 22
Bought special, 1647, 21200, 63, 1725880, 104, 19, 23, 23
Dupe common, 1670, 21200, 776, 1750260, 105, 19, 23, 23
Dupe special, 1689, 21200, 815, 1770400, 106, 19, 23, 23
Dupe common, 1706, 21200, 767, 1788420, 107, 19, 23, 23
Bought special, 1724, 21200, 75, 1807500, 108, 19, 23, 24
Dupe special, 1748, 21200, 769, 1832940, 109, 19, 23, 24
Bought special, 1766, 21200, 77, 1852020, 110, 19, 23, 25
Bought special, 1790, 21200, 146, 1877460, 111, 19, 23, 26
Bought special, 1812, 21200, 28, 1900780, 113, 19, 23, 27
Dupe special, 1837, 21200, 828, 1927280, 114, 19, 23, 27
Dupe common, 1854, 21200, 780, 1945300, 115, 19, 23, 27
Dupe special, 1872, 21200, 838, 1964380, 116, 19, 23, 27
Dupe special, 1890, 21200, 896, 1983460, 117, 19, 23, 27
Bought common, 1908, 21200, 79, 2002540, 118, 19, 24, 27
Dupe common, 1931, 21200, 792, 2026920, 119, 19, 24, 27
Bought common, 1950, 21200, 206, 2047060, 120, 19, 25, 27
Bought common, 1973, 21200, 44, 2071440, 121, 19, 26, 27
Bought special, 1998, 21200, 94, 2097940, 122, 19, 26, 28
Dupe common, 2020, 21200, 851, 2121260, 124, 19, 26, 28
Dupe special, 2038, 21200, 784, 2140340, 125, 19, 26, 28
Bought common, 2056, 21200, 92, 2159420, 126, 19, 27, 28
Dupe special, 2080, 21200, 911, 2184860, 127, 19, 27, 28
Dupe common, 2098, 21200, 844, 2203940, 128, 19, 27, 28
Bought common, 2115, 21200, 46, 2221960, 129, 19, 28, 28
Dupe common, 2140, 21200, 971, 2248460, 130, 19, 28, 28
Bought special, 2157, 21200, 48, 2266480, 131, 19, 28, 29
Dupe special, 2180, 21200, 761, 2290860, 132, 19, 28, 29
Dupe common, 2199, 21200, 800, 2311000, 133, 19, 28, 29
Dupe special, 2216, 21200, 752, 2329020, 134, 19, 28, 29
Dupe special, 2234, 21200, 810, 2348100, 135, 19, 28, 29
Dupe common, 2251, 21200, 762, 2366120, 136, 19, 28, 29
Dupe common, 2270, 21200, 926, 2386260, 137, 19, 28, 29
Dupe special, 2287, 21200, 753, 2404280, 138, 19, 28, 29
Dupe common, 2305, 21200, 811, 2423360, 139, 19, 28, 29
Dupe special, 2322, 21200, 763, 2441380, 140, 19, 28, 29
Dupe special, 2340, 21200, 821, 2460460, 141, 19, 28, 29
Bought special, 2358, 21200, 4, 2479540, 142, 19, 28, 30
Dupe special, 2382, 21200, 823, 2504980, 143, 19, 28, 30
Dupe special, 2400, 21200, 881, 2524060, 144, 19, 28, 30
Dupe special, 2418, 21200, 814, 2543140, 145, 19, 28, 30
Dupe special, 2435, 21200, 766, 2561160, 146, 19, 28, 30
Dupe common, 2453, 21200, 824, 2580240, 147, 19, 28, 30
Dupe special, 2471, 21200, 882, 2599320, 148, 19, 28, 30
Bought common, 2490, 21200, 296, 2619460, 149, 19, 29, 30

