Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 464, 19080, 25, 420500, 39, 14, 7, 5
Bought special, 490, 19080, 20, 445200, 40, 14, 7, 6
Dupe staple, 500, 19080, 345, 454700, 40, 14, 7, 6
Bought special, 524, 19080, 25, 477500, 41, 14, 7, 7
Bought common, 550, 19080, 170, 502200, 43, 14, 8, 7
Dupe staple, 559, 19080, 275, 510750, 43, 14, 8, 7
Bought common, 583, 19080, 80, 533550, 44, 14, 9, 7
Bought special, 610, 19080, 320, 559200, 46, 14, 9, 8
Dupe staple, 618, 19080, 330, 566800, 46, 14, 9, 8
Dupe staple, 624, 19080, 275, 572500, 46, 14, 9, 8
Bought staple, 631, 19080, 215, 579150, 47, 15, 9, 8
Bought common, 657, 19080, 85, 603850, 48, 15, 10, 8
Bought staple, 666, 19080, 65, 612400, 48, 16, 10, 8
Bought special, 692, 19080, 60, 637100, 49, 16, 10, 9
Dupe special, 718, 19080, 830, 661800, 51, 16, 10, 9
Bought common, 737, 19080, 35, 679850, 52, 16, 11, 9
Bought staple, 746, 19080, 15, 688400, 52, 17, 11, 9
Dupe common, 772, 19080, 760, 713100, 53, 17, 11, 9
Bought common, 792, 19080, 60, 732100, 54, 17, 12, 9
Bought common, 819, 19080, 25, 757750, 55, 17, 13, 9
Dupe special, 844, 19080, 825, 781500, 57, 17, 13, 9
Bought special, 863, 19080, 30, 799550, 58, 17, 13, 10
Dupe special, 890, 19080, 870, 825200, 59, 17, 13, 10
Bought common, 910, 19080, 170, 844200, 60, 17, 14, 10
Bought common, 936, 19080, 40, 868900, 61, 17, 15, 10
Bought common, 962, 19080, 35, 893600, 62, 17, 16, 10
Bought special, 989, 19080, 150, 919250, 64, 17, 16, 11
Bought special, 1014, 19080, 50, 943000, 65, 17, 16, 12
Dupe staple, 1023, 19080, 280, 951550, 65, 17, 16, 12
Dupe staple, 1030, 19080, 320, 958200, 65, 17, 16, 12
Bought special, 1053, 19080, 55, 980050, 67, 17, 16, 13
Bought common, 1080, 19080, 145, 1005700, 68, 17, 17, 13
Dupe staple, 1090, 19080, 470, 1015200, 68, 17, 17, 13
Dupe staple, 1095, 19080, 345, 1019950, 69, 17, 17, 13
Bought special, 1119, 19080, 25, 1042750, 70, 17, 17, 14
Dupe staple, 1128, 19080, 255, 1051300, 70, 17, 17, 14
Bought common, 1152, 19080, 60, 1074100, 71, 17, 18, 14
Dupe special, 1179, 19080, 925, 1099750, 73, 17, 18, 14
Bought common, 1199, 19080, 75, 1118750, 73, 17, 19, 14
Bought special, 1223, 19080, 30, 1141550, 75, 17, 19, 15
Bought common, 1250, 19080, 120, 1167200, 76, 17, 20, 15
Bought staple, 1260, 19080, 195, 1176700, 76, 18, 20, 15
Bought common, 1284, 19080, 25, 1199500, 78, 18, 21, 15
Dupe special, 1310, 19080, 770, 1224200, 79, 18, 21, 15
Dupe common, 1330, 19080, 820, 1243200, 80, 18, 21, 15
Dupe common, 1350, 19080, 870, 1262200, 81, 18, 21, 15
Bought special, 1370, 19080, 170, 1281200, 82, 18, 21, 16
Bought special, 1396, 19080, 40, 1305900, 83, 18, 21, 17
Dupe special, 1422, 19080, 785, 1330600, 84, 18, 21, 17
Bought common, 1442, 19080, 85, 1349600, 85, 18, 22, 17
Bought common, 1469, 19080, 50, 1375250, 86, 18, 23, 17
Dupe common, 1495, 19080, 945, 1399950, 88, 18, 23, 17
Bought special, 1515, 19080, 95, 1418950, 88, 18, 23, 18
Bought special, 1540, 19080, 145, 1442700, 90, 18, 23, 19
Bought special, 1566, 19080, 15, 1467400, 91, 18, 23, 20
Dupe staple, 1576, 19080, 340, 1476900, 91, 18, 23, 20
Dupe common, 1600, 19080, 1045, 1499700, 93, 18, 23, 20
Bought special, 1620, 19080, 195, 1518700, 93, 18, 23, 21
Bought special, 1644, 19080, 25, 1541500, 95, 18, 23, 22
Dupe special, 1670, 19080, 770, 1566200, 96, 18, 23, 22
Dupe staple, 1673, 19080, 305, 1569050, 96, 18, 23, 22
Bought special, 1698, 19080, 80, 1592800, 97, 18, 23, 23
Dupe common, 1724, 19080, 825, 1617500, 98, 18, 23, 23
Dupe common, 1743, 19080, 780, 1635550, 99, 18, 23, 23
Bought special, 1763, 19080, 80, 1654550, 100, 18, 23, 24
Dupe staple, 1770, 19080, 270, 1661200, 101, 18, 23, 24
Bought special, 1795, 19080, 45, 1684950, 102, 18, 23, 25
Dupe special, 1821, 19080, 790, 1709650, 103, 18, 23, 25
Dupe staple, 1824, 19080, 325, 1712500, 103, 18, 23, 25
Bought special, 1848, 19080, 5, 1735300, 104, 18, 23, 26
Dupe special, 1874, 19080, 900, 1760000, 106, 18, 23, 26
Bought common, 1894, 19080, 50, 1779000, 106, 18, 24, 26
Dupe special, 1920, 19080, 945, 1803700, 108, 18, 24, 26
Dupe staple, 1921, 19080, 290, 1804650, 108, 18, 24, 26
Bought special, 1946, 19080, 65, 1828400, 109, 18, 24, 27
Dupe special, 1972, 19080, 810, 1853100, 110, 18, 24, 27
Bought staple, 1975, 19080, 95, 1855950, 110, 19, 24, 27
Dupe common, 2000, 19080, 895, 1879700, 112, 19, 24, 27
Bought common, 2020, 19080, 45, 1898700, 112, 19, 25, 27
Dupe common, 2046, 19080, 815, 1923400, 114, 19, 25, 27
Bought special, 2065, 19080, 20, 1941450, 115, 19, 25, 28
Bought common, 2091, 19080, 15, 1966150, 116, 19, 26, 28
Dupe common, 2119, 19080, 825, 1992750, 117, 19, 26, 28
Bought common, 2138, 19080, 30, 2010800, 118, 19, 27, 28
Dupe special, 2164, 19080, 775, 2035500, 119, 19, 27, 28
Dupe special, 2184, 19080, 825, 2054500, 120, 19, 27, 28
Dupe common, 2203, 19080, 780, 2072550, 121, 19, 27, 28
Dupe common, 2223, 19080, 830, 2091550, 122, 19, 27, 28
Bought common, 2242, 19080, 35, 2109600, 123, 19, 28, 28
Dupe special, 2270, 19080, 970, 2136200, 124, 19, 28, 28
Dupe common, 2289, 19080, 800, 2154250, 125, 19, 28, 28
Dupe common, 2308, 19080, 755, 2172300, 126, 19, 28, 28
Dupe special, 2328, 19080, 805, 2191300, 127, 19, 28, 28
Dupe common, 2347, 19080, 760, 2209350, 128, 19, 28, 28
Dupe special, 2367, 19080, 810, 2228350, 129, 19, 28, 28
Dupe common, 2386, 19080, 765, 2246400, 130, 19, 28, 28
Bought special, 2406, 19080, 65, 2265400, 131, 19, 28, 29
Dupe common, 2432, 19080, 810, 2290100, 132, 19, 28, 29
Dupe common, 2451, 19080, 765, 2308150, 133, 19, 28, 29
Dupe special, 2471, 19080, 815, 2327150, 134, 19, 28, 29
Bought common, 2490, 19080, 20, 2345200, 135, 19, 29, 29
Dupe special, 2518, 19080, 830, 2371800, 136, 19, 29, 29
Bought special, 2537, 19080, 35, 2389850, 137, 19, 29, 30

